AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
"40대","저체중","M","3등급","마무리운동","2","거북이 스트레칭"
"40대","저체중","M","3등급","마무리운동","3","다리 모아 상체 숙이기"
"40대","저체중","M","3등급","마무리운동","4","다리 벌려 앞으로 상체 숙이기"
"40대","저체중","M","3등급","마무리운동","5","앉아 윗몸 앞으로 굽히기"
"40대","저체중","M","3등급","본운동","1","맨몸운동  루틴프로그램"
"40대","저체중","M","3등급","본운동","2","팔굽혀펴기"
"40대","저체중","M","3등급","본운동","3","벽패스"
"40대","저체중","M","3등급","본운동","4","조깅"
"40대","저체중","M","3등급","본운동","5","왕복달리기"
"40대","저체중","M","3등급","준비운동","1","팔굽혀펴기"
"40대","저체중","M","3등급","준비운동","2","거북이 스트레칭"
"40대","저체중","M","3등급","준비운동","3","제자리 뛰기"
"40대","저체중","M","3등급","준비운동","4","다리 벌려 앞으로 상체 숙이기"
"40대","저체중","M","3등급","준비운동","5","다리 벌려 옆으로 상체 숙이기"
"40대","저체중","M","참가증","마무리운동","1","흔들어 체조"
"40대","저체중","M","참가증","마무리운동","2","거북이 스트레칭"
"40대","저체중","M","참가증","마무리운동","3","다리 모아 상체 숙이기"
"40대","저체중","M","참가증","마무리운동","4","다리 벌려 앞으로 상체 숙이기"
"40대","저체중","M","참가증","마무리운동","5","앉아 윗몸 앞으로 굽히기"
"40대","저체중","M","참가증","본운동","1","팔굽혀펴기"
"40대","저체중","M","참가증","본운동","2","벽패스"
"40대","저체중","M","참가증","본운동","3","왕복달리기"
"40대","저체중","M","참가증","본운동","4","공 양손으로 주고 받기"
"40대","저체중","M","참가증","본운동","5","엎드려 팔 대고 버티기"
"40대","저체중","M","참가증","준비운동","1","팔굽혀펴기"
"40대","저체중","M","참가증","준비운동","2","거북이 스트레칭"
"40대","저체중","M","참가증","준비운동","3","제자리 뛰기"
"40대","저체중","M","참가증","준비운동","4","다리 벌려 앞으로 상체 숙이기"
"40대","저체중","M","참가증","준비운동","5","발바닥 마주대고 끌어당기기"
"40대","정상","F","1등급","마무리운동","1","넙다리 안쪽 스트레칭"
"40대","정상","F","1등급","마무리운동","2","옆구리 스트레칭"
"40대","정상","F","1등급","마무리운동","3","전신 루틴 스트레칭"
"40대","정상","F","1등급","마무리운동","4","가슴/어깨 앞쪽 스트레칭"
"40대","정상","F","1등급","마무리운동","5","아래 팔 스트레칭"
"40대","정상","F","1등급","본운동","1","달리기"
"40대","정상","F","1등급","본운동","2","엎드려 버티기"
"40대","정상","F","1등급","본운동","3","윗몸올리기"
"40대","정상","F","1등급","본운동","4","앉았다 일어서기"
"40대","정상","F","1등급","본운동","5","무릎 높여 제자리 달리기"
"40대","정상","F","1등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","F","1등급","준비운동","2","옆구리 스트레칭"
"40대","정상","F","1등급","준비운동","3","배스트레칭"
"40대","정상","F","1등급","준비운동","4","허리 스트레칭"
"40대","정상","F","1등급","준비운동","5","넙다리 앞쪽 스트레칭"
"40대","정상","F","2등급","마무리운동","1","넙다리 안쪽 스트레칭"
"40대","정상","F","2등급","마무리운동","2","전신 루틴 스트레칭"
"40대","정상","F","2등급","마무리운동","3","옆구리 스트레칭"
"40대","정상","F","2등급","마무리운동","4","가슴/어깨 앞쪽 스트레칭"
"40대","정상","F","2등급","마무리운동","5","목 스트레칭"
"40대","정상","F","2등급","본운동","1","달리기"
"40대","정상","F","2등급","본운동","2","엎드려 버티기"
"40대","정상","F","2등급","본운동","3","윗몸올리기"
"40대","정상","F","2등급","본운동","4","앉았다 일어서기"
"40대","정상","F","2등급","본운동","5","옆구리 스트레칭"
"40대","정상","F","2등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","F","2등급","준비운동","2","옆구리 스트레칭"
"40대","정상","F","2등급","준비운동","3","배스트레칭"
"40대","정상","F","2등급","준비운동","4","허리 스트레칭"
"40대","정상","F","2등급","준비운동","5","넙다리 앞쪽 스트레칭"
"40대","정상","F","3등급","마무리운동","1","넙다리 안쪽 스트레칭"
"40대","정상","F","3등급","마무리운동","2","옆구리 스트레칭"
"40대","정상","F","3등급","마무리운동","3","전신 루틴 스트레칭"
"40대","정상","F","3등급","마무리운동","4","가슴/어깨 앞쪽 스트레칭"
"40대","정상","F","3등급","마무리운동","5","목 스트레칭"
"40대","정상","F","3등급","본운동","1","달리기"
"40대","정상","F","3등급","본운동","2","엎드려 버티기"
"40대","정상","F","3등급","본운동","3","윗몸올리기"
"40대","정상","F","3등급","본운동","4","앉았다 일어서기"
"40대","정상","F","3등급","본운동","5","엎드려서 팔 다리 들기"
"40대","정상","F","3등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","F","3등급","준비운동","2","옆구리 스트레칭"
"40대","정상","F","3등급","준비운동","3","배스트레칭"
"40대","정상","F","3등급","준비운동","4","허리 스트레칭"
"40대","정상","F","3등급","준비운동","5","엉덩이 스트레칭"
"40대","정상","F","참가증","마무리운동","1","줄넘기"
"40대","정상","F","참가증","마무리운동","2","계단 두발 뛰기"
"40대","정상","F","참가증","마무리운동","3","아래 팔 스트레칭"
"40대","정상","F","참가증","마무리운동","4","스텝퍼 뛰어서 오르내리기"
"40대","정상","F","참가증","마무리운동","5","좌식생활자를 위한 동적 루틴 스트레칭"
"40대","정상","F","참가증","본운동","1","옆구리 스트레칭"
"40대","정상","F","참가증","본운동","2","아래 팔 스트레칭"
"40대","정상","F","참가증","본운동","3","누워서 수직으로 다리 들어올리기"
"40대","정상","F","참가증","본운동","4","엎드려서 팔 다리 들기"
"40대","정상","F","참가증","본운동","5","네발기기 자세에서 다리 위로 뻗어올리기"
"40대","정상","F","참가증","준비운동","1","옆구리 스트레칭"
"40대","정상","F","참가증","준비운동","2","넙다리 앞쪽 스트레칭"
"40대","정상","F","참가증","준비운동","3","물병 옆으로 들어올리기"
"40대","정상","F","참가증","준비운동","4","한발 앞으로 내밀고 앉았다 일어서기"
"40대","정상","F","참가증","준비운동","5","한발 앞으로 내밀고 앉았다 일어서기"
"40대","정상","M","1등급","마무리운동","1","가슴/어깨 앞쪽 스트레칭"
"40대","정상","M","1등급","마무리운동","2","옆구리 스트레칭"
"40대","정상","M","1등급","마무리운동","3","전신 루틴 스트레칭"
"40대","정상","M","1등급","마무리운동","4","등/어깨 뒤쪽 스트레칭"
"40대","정상","M","1등급","마무리운동","5","트레드밀에서 걷기"
"40대","정상","M","1등급","본운동","1","달리기"
"40대","정상","M","1등급","본운동","2","윗몸올리기"
"40대","정상","M","1등급","본운동","3","버피운동"
"40대","정상","M","1등급","본운동","4","무릎 높여 제자리 달리기"
"40대","정상","M","1등급","본운동","5","앉았다 일어서면서 점프하기"
"40대","정상","M","1등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","M","1등급","준비운동","2","허리 스트레칭"
"40대","정상","M","1등급","준비운동","3","옆구리 스트레칭"
"40대","정상","M","1등급","준비운동","4","줄넘기"
"40대","정상","M","1등급","준비운동","5","가슴/어깨 앞쪽 스트레칭"
"40대","정상","M","2등급","마무리운동","1","가슴/어깨 앞쪽 스트레칭"
"40대","정상","M","2등급","마무리운동","2","전신 루틴 스트레칭"
"40대","정상","M","2등급","마무리운동","3","옆구리 스트레칭"
"40대","정상","M","2등급","마무리운동","4","넙다리 안쪽 스트레칭"
"40대","정상","M","2등급","마무리운동","5","등/어깨 뒤쪽 스트레칭"
"40대","정상","M","2등급","본운동","1","달리기"
"40대","정상","M","2등급","본운동","2","윗몸올리기"
"40대","정상","M","2등급","본운동","3","무릎 높여 제자리 달리기"
"40대","정상","M","2등급","본운동","4","엎드려 버티기"
"40대","정상","M","2등급","본운동","5","앉았다 일어서면서 점프하기"
"40대","정상","M","2등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","M","2등급","준비운동","2","허리 스트레칭"
"40대","정상","M","2등급","준비운동","3","옆구리 스트레칭"
"40대","정상","M","2등급","준비운동","4","넙다리 앞쪽 스트레칭"
"40대","정상","M","2등급","준비운동","5","줄넘기"
"40대","정상","M","3등급","마무리운동","1","가슴/어깨 앞쪽 스트레칭"
"40대","정상","M","3등급","마무리운동","2","옆구리 스트레칭"
"40대","정상","M","3등급","마무리운동","3","전신 루틴 스트레칭"
"40대","정상","M","3등급","마무리운동","4","트레드밀에서 걷기"
"40대","정상","M","3등급","마무리운동","5","등/어깨 뒤쪽 스트레칭"
"40대","정상","M","3등급","본운동","1","달리기"
"40대","정상","M","3등급","본운동","2","윗몸올리기"
"40대","정상","M","3등급","본운동","3","무릎 높여 제자리 달리기"
"40대","정상","M","3등급","본운동","4","엎드려 버티기"
"40대","정상","M","3등급","본운동","5","옆구리 스트레칭"
"40대","정상","M","3등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"40대","정상","M","3등급","준비운동","2","허리 스트레칭"
"40대","정상","M","3등급","준비운동","3","옆구리 스트레칭"
"40대","정상","M","3등급","준비운동","4","넙다리 앞쪽 스트레칭"
"40대","정상","M","3등급","준비운동","5","줄넘기"
"40대","정상","M","참가증","마무리운동","1","매달려서 다리 들기"
"40대","정상","M","참가증","마무리운동","2","좌식생활자를 위한 동적 루틴 스트레칭"
"40대","정상","M","참가증","마무리운동","3","앉아서 밀기"
"40대","정상","M","참가증","마무리운동","4","가슴/어깨 앞쪽 스트레칭"
"40대","정상","M","참가증","마무리운동","5","계단 두발 뛰기"
"40대","정상","M","참가증","본운동","1","옆구리 스트레칭"
"40대","정상","M","참가증","본운동","2","계단 한발 뛰기"
"40대","정상","M","참가증","본운동","3","누워서 밀기"
"40대","정상","M","참가증","본운동","4","앉아서 모으기"
"40대","정상","M","참가증","본운동","5","누워서 수직으로 다리 들어올리기"
"40대","정상","M","참가증","준비운동","1","줄넘기"
"40대","정상","M","참가증","준비운동","2","무릎 높여 제자리 달리기"
"40대","정상","M","참가증","준비운동","3","목 당기기"
"40대","정상","M","참가증","준비운동","4","앉았다 일어서면서 점프하기"
"40대","정상","M","참가증","준비운동","5","누워 다리 들어올리기"
"50대","1단계비만","F","1등급","마무리운동","1","후굴자세 해봐요"
"50대","1단계비만","F","1등급","마무리운동","2","거북이 스트레칭"
"50대","1단계비만","F","1등급","마무리운동","3","전신 루틴 스트레칭"
"50대","1단계비만","F","1등급","마무리운동","4","넙다리 앞쪽 스트레칭"
"50대","1단계비만","F","1등급","마무리운동","5","하지 루틴 스트레칭2"
"50대","1단계비만","F","1등급","본운동","1","엎드려 버티기"
"50대","1단계비만","F","1등급","본운동","2","트레드밀에서 걷기"
